iso3c,year,cap_form,cpi_harm,current_account_GDP_ameco,nulc_eur,nulc_lcu,population_ameco,rulc,unemp_rate,wage_share,sect_balance_gvnt,sect_balance_foreign,sect_balance_priv_corp,sect_balance_priv_HH,sect_balance_priv,school_agv_yrs,school_share_sec,school_share_ter,chinn_ito,chinn_ito_normed,eci_mit,eci_mit_plus,eci_harv_hs,eci_harc_coi_hs,eci_harv_sitc,eci_harc_coi_sitc,bond_yield,kof_G,kof_G_df,kof_G_dj,kof_EcG,kof_EcG_df,kof_EcG_dj,kof_trade,kof_trade_df,kof_trade_dj,kof_fin,kof_fin_df,kof_fin_dj,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp,debt_corp_nf_percGDP,debt_corp_f_percGDP,debt_gen_gov_percGDP,debt_hh_npish_percGDI,total_debt_percGDP,debt_gen_gvt_gross,interest_long_term,average_wages,gini_post_tax,gini_pre_tax,fdi_net_inflow_GDP,fdi_net_outflow_GDP,tax_rev_total_GDP,tax_rev_trade_TAX,tax_rev_inc_profits_TAX,trade_total_GDP,trade_exp_GDP,trade_imp_GDP,RD_expend_GDP,RD_scientists,wgi_accountability,wgi_regul_quality,wgi_rule_of_law,wgi_pol_stability,wgi_gov_effectvn,wgi_control_corrupt,empl_ind,empl_agr,empl_serv,empl_self,unemp_youth_neet,VA_industry_gdp,VA_manufct_gdp,current_account_GDP_WB,population,res_rents,gdp_real_lcu,gdp_real_lcu_growth,gdp_real_pc_lcu,gdp_real_pc_lcu_growth,gdp_real_usd,gdp_real_pc_usd,gdp_nom_lcu,gdp_nom_pc_lcu,gdp_nom_usd,gdp_nom_pc_usd,gdp_real_ppp,gdp_real_pc_ppp,gdp_nom_ppp,gdp_nom_pc_ppp,unemp_rate_wb,labor_force_total,cpi_wb,cpi_change_wb,interest_real,sect_agric_employees_abs,sect_mining_employees_abs,sect_manufact_employees_abs,sect_ict_employees_abs,sect_finance_employees_abs,sect_agric_employees_share_indus,sect_mining_employees_share_indus,sect_manufact_employees_share_indus,sect_ict_employees_share_indus,sect_finance_employees_share_indus,sect_total_employees,sect_agric_engaged_abs,sect_mining_engaged_abs,sect_manufact_engaged_abs,sect_ict_engaged_abs,sect_finance_engaged_abs,sect_agric_engaged_share_indus,sect_mining_engaged_share_indus,sect_manufact_engaged_share_indus,sect_ict_engaged_share_indus,sect_finance_engaged_share_indus,sect_total_engaged,sect_agric_GO_abs,sect_mining_GO_abs,sect_manufact_GO_abs,sect_ict_GO_abs,sect_finance_GO_abs,sect_agric_GO_share_indus,sect_mining_GO_share_indus,sect_manufact_GO_share_indus,sect_ict_GO_share_indus,sect_finance_GO_share_indus,sect_total_GO,sect_agric_VA_abs,sect_mining_VA_abs,sect_manufact_VA_abs,sect_ict_VA_abs,sect_finance_VA_abs,sect_agric_VA_share_indus,sect_mining_VA_share_indus,sect_manufact_VA_share_indus,sect_ict_VA_share_indus,sect_finance_VA_share_indus,sect_total_VA
NLD,2006,122.994,86.9858333,7.4391066,90.51645,90.51645,16346,95.622483,5,55.6711971,0.0993934,-7.4391066,10.0998039504162,-2.94194126723987,7.15786268317635,,,,2.35999751091003,1,1.09357,1.12773,1.1422573,1.2244623,1.1105114,1.2843084,3.78,88.2830276489258,87.3736343383789,89.1924057006836,88.1921539306641,88.5079116821289,87.8764114379883,85.0583648681641,80.2207336425781,89.89599609375,91.3259582519531,96.7950897216797,85.8568115234375,554984,658499,714870,812058,800463,2655219,552748,2028279,1668168,1806755,9808,1.4,158.6004,727.4926,52.13345,233.0729,1062.068,52.13345,3.78075,49898.8072663781,27,45.4,51.6254589247267,72.0121910683437,21.7989268178146,0.0179389894967217,25.7231655140866,129.825866867399,69.2789514029406,60.5469154644586,1.7567,3232.92471,1.539821,1.682698,1.783092,0.9029117,1.788718,2.050479,20.1900005340576,3.28200006484985,76.5289993286133,12.7469997406006,4.03999996185303,21.4838435667769,12.1299282473429,7.86755937626602,16346101,0.826602075002509,613651154100,3.51863696135297,37541.1331485105,3.35250533134487,812734596109.533,49720.394858048,5.79212e+11,35434.2604392326,726649102998.369,44453.9711946212,735396772707.335,44989.1244834065,663609147809.23,40597.3967620309,3.90499997138977,8646261,93.7001282902818,1.10150106517704,0.96658584184879,105,8,799,218,274,1.46015853149771,0.111250173828397,11.1111111111111,3.03156723682381,3.81031845362258,7191,215,8,845,247,283,2.52317803074756,0.0938856941673513,9.91667644642648,2.89872080741697,3.32120643117005,8521,25243,19949,247307,49661,60695,2.3685200666935,1.87179046905949,23.204515791854,4.65963138422794,5.69493821843529,1065771,10902,16271,70258,26186,31798,2.11284802300838,3.15338013046866,13.6162609063037,5.07494389382658,6.16257030229502,515986
NLD,2007,144.226,88.3641667,5.3439282,92.5030318,92.5030318,16382,95.7372555,4.2,55.6240505,-0.0918972,-5.3439282,9.32506419884684,-3.30991488605714,6.0151493127897,,,,2.35999751091003,1,1.09737,1.10645,1.1056635,1.4090205,1.0404719,1.3261275,4.29,89.1650238037109,88.1871719360352,90.1428680419922,88.5568466186524,89.0114898681641,88.1021881103516,85.6191711425781,81.0367202758789,90.2016143798828,91.494514465332,96.9862670898438,86.0027694702148,644101,667407,833528,905414,942085,3386303,766620,2877100,2049227,2276055,-67416,-8.6,153.2728,771.2283,49.34428,237.8396,1098.403,49.34428,4.288167,50457.3861687148,27,45.6,87.4425929911233,71.0627091204237,21.8026024002087,0.0202793370814151,26.9313911193763,131.721888859901,70.2736107487608,61.4482781111401,1.68634,3093.04094,1.523433,1.799105,1.78735,0.7785201,1.728333,2.169937,19.2810001373291,2.97199988365173,77.7470016479492,13.1499996185303,3.52999997138977,21.457735455257,12.2074745630055,5.96356966913083,16381696,0.773363012820185,636346877000,3.69847310615528,38844.9936441257,3.47315167727433,842793366571.063,51447.2595860077,6.1328e+11,37436.9051897923,839419655078.018,51241.3156170166,762595224569.449,46551.6650149929,712262392410.959,43479.1606687707,3.17899990081787,8796080,95.2123158670512,1.61385859802103,2.44720037608978,106,8,803,227,275,1.43301338380425,0.10815195349466,10.8557523320265,3.06881168041098,3.71772340137894,7397,213,8,844,257,284,2.4281805745554,0.0911992704058368,9.62152302781578,2.92977656178751,3.2375740994072,8772,26489,19715,265446,52999,61579,2.33951132484577,1.7412309173368,23.4442192281706,4.68087737194689,5.4386638934153,1132245,10760,16071,74866,28158,30365,1.96523219327949,2.93524596451624,13.6737057046526,5.14284461880705,5.54593638930592,547518
NLD,2008,143.141,90.3166667,4.260829,95.8029613,95.8029613,16446,96.9173329,3.7,56.263447,0.2013294,-4.260829,5.84117997892453,-2.02457362352789,3.81660635539665,,,,2.35999751091003,1,1.10431,1.08324,1.1168015,1.3041425,1.1011456,1.172751,4.23,88.7070617675781,87.6278305053711,89.7862930297852,87.8211212158203,88.6795349121094,86.9626998901367,85.7719345092774,81.7614593505859,89.7824096679688,89.8703002929688,95.5976104736328,84.1430053710938,408681,333819,737317,934678,889888,3486018,645601,2924141,1769267,2089313,17496,2.0,152.6572,767.7074,61.88647,245.0128,1109.849,61.88647,4.22675,50757.3203349229,26.8,45.3,20.8487825342813,29.0898633422536,21.4097186476689,0.0235984896966594,25.3275790349418,134.658608211051,71.6426013395644,63.0160068714866,1.64309,3061.6099,1.483086,1.775021,1.761363,0.8650271,1.696206,2.118235,18.673999786377,2.7590000629425,78.568000793457,13.1569995880127,3.44000005722046,21.6051304596793,11.5618394681795,4.16092517168361,16445593,1.17219418372439,647158797200,1.69906077813596,39351.5026913289,1.30392361971663,857112938103.204,52118.0925554466,6.39163e+11,38865.3057387471,936228211513.11,56928.8204756806,775552180926.047,47158.6631704948,753929993217.54,45843.89223408,2.75,8932866,97.5797719890453,2.48650198289454,2.07352231549647,103,8,808,234,271,1.36749867233139,0.106213489113117,10.7275624004249,3.10674455655868,3.59798194370685,7532,209,8,847,265,279,2.34436343241727,0.089736399326977,9.50084127874369,2.97251822770611,3.12955692652832,8915,27445,25363,276836,53781,62364,2.30290235341601,2.12820230969904,23.229232133732,4.51274882379546,5.2329459780811,1191757,10099,21507,73899,28778,31628,1.76900157123914,3.76729545426678,12.9445932382415,5.04092753907516,5.54015067780489,570887
NLD,2009,133.128,91.1966667,5.6108584,101.1209432,101.1209432,16530,102.0718985,4.4,59.2078986,-5.0862458,-5.6108584,9.2420163817413,1.27856322078221,10.5205796025235,,,,2.35999751091003,1,1.04799,1.04157,1.1374868,1.2558637,1.0847688,1.0998968,3.69,88.5642623901367,87.045051574707,90.08349609375,87.2242889404297,87.9983673095703,86.4502182006836,85.608024597168,80.8969573974609,90.3190994262695,88.8405685424805,95.0998001098633,82.5813522338867,561056,445219,844990,1046548,952641,3937669,644254,3239248,1803673,2111682,108321,13.6,158.7885,803.9586,64.51055,255.5696,1165.668,64.51055,3.686833,52734.3788724019,26.5,45,11.1816846643259,16.3533524735005,21.1919875635586,0.0284753772987492,26.1136210054783,118.98047090067,63.1544515335039,55.8260193671665,1.6854,2824.21417,1.464389,1.699952,1.814506,0.9449179,1.739726,2.134323,18.0380001068115,2.7590000629425,79.2030029296875,13.5159997940063,4.1100001335144,20.441914693785,10.5264436311818,5.83015363315646,16530388,0.989667014283351,622776548900,-3.76758353675982,37674.6479816445,-4.261221541748,824820492155.789,49897.2251683257,6.1754e+11,37357.8648002697,857932759099.75,51900.3400948453,746332604638.495,45149.1280566733,728085171604.749,44045.256022106,3.41300010681152,9028961,98.7407535461799,1.18977687021549,1.57740816352714,100,8,783,230,268,1.34156157767642,0.107324926214113,10.5044271532063,3.08559162865576,3.59538502817279,7454,204,8,822,260,275,2.30873698506111,0.0905387052965142,9.30285196921684,2.94250792213671,3.11226799456768,8836,25716,19874,236427,51307,70039,2.25159636921768,1.74009279210733,20.7006600865231,4.49224820794258,6.13235176946791,1142123,9192,16239,65005,27493,41448,1.66013773074777,2.93287386962717,11.7403452118427,4.96542282761623,7.48579075979476,553689
NLD,2010,125.898,92.0458333,7.0383159,100,100,16615,100,5,57.8791287,-5.2461956,-7.0383159,10.2106269370309,1.63770539763794,11.8483323346689,11.39,38.39,15.63,2.35999751091003,1,1.09691,1.0387,1.215409,1.0785044,1.0175093,1.3569025,2.99,88.9568481445313,87.4289474487305,90.4848175048828,87.825553894043,89.0015258789063,86.6495742797852,87.0817489624024,82.8221588134766,91.3413467407227,88.5693435668945,95.1808929443359,81.9578094482422,615496,460155,776348,1079969,955867,4038043,585341,3254323,1748518,2129013,156639,20.1,170.8872,817.5606,68.6228,259.7145,1195.582,68.6228,2.990083,53022.9980981485,26.5,45,13.6706811371261,22.6210394597773,20.9861902698271,0.0239314405489377,26.2185435655371,131.522074134799,69.8036724776943,61.718401657105,1.72475,3219.04137,1.450569,1.731538,1.819352,0.9407501,1.729366,2.143759,17.6319999694824,3.07299995422363,79.2949981689453,15.0139999389648,4.28000020980835,19.6942365849118,10.4692367022483,7.30258801678908,16615394,0.909760901796635,6.39187e+11,2.63504641094553,38469.566234782,2.10995535651681,846554894931.084,50950.0343435181,6.39187e+11,38469.566234782,846554894931.084,50950.0343435181,765998815150.738,46101.7545025257,748362630749.525,45040.3180778936,4.44999980926514,8865394,100,1.27530569556686,0.894446187776168,98,8,761,220,260,1.32486143030959,0.10815195349466,10.2879545761795,2.97417872110315,3.51493848857645,7397,203,8,799,252,266,2.31259968102073,0.0911369332421964,9.10230120756437,2.87081339712919,3.03030303030303,8778,27953,20846,260022,51302,76281,2.37106039066132,1.76822254869695,22.0558746789445,4.35159518340453,6.47039164526297,1178924,10828,17283,67024,27843,47722,1.9071539408585,3.04408400072566,11.8050504000831,4.90403464862609,8.4053565169606,567757
NLD,2011,130.965,94.3241667,8.6355382,101.4833041,101.4833041,16693,101.2871593,5,58.4490399,-4.4269396,-8.6355382,10.7040880498309,2.21139401469035,12.9154820645213,,,,2.35999751091003,1,0.952353,1.03852,1.1947958,1.1280664,1.0441473,1.3114299,2.99,89.236442565918,87.7579116821289,90.7149429321289,87.9521102905274,89.1493453979492,86.7548828125,87.2805328369141,83.730583190918,90.8304824829102,88.6236877441406,94.5680923461914,82.6792907714844,584707,426288,753340,1118151,978897,4253653,585437,3421803,1838459,2213084,243479,29.1,181.4602,870.8049,72.87821,254.7704,1261.859,72.87821,2.98875,52667.6166743346,26.4,44.1,36.7043034522673,41.0809228554433,20.2294425079072,0.0109959477896109,25.1127084648435,142.471773282141,75.5030683053513,66.9687049767897,1.90306,3664.62668,1.537048,1.811241,1.822074,1.113631,1.788899,2.120604,17.1690006256104,2.78399991989136,80.0469970703125,15.1510000228882,4.30999994277954,20.0661480812905,10.8031102821672,8.99468476145195,16693074,1.20583297286623,6.49102e+11,1.5511892450879,38884.5098272493,1.0786282068658,859686563415.02,51499.5957853551,6.50359e+11,38959.8105178231,904085980796.018,54159.3466126142,777880906388.857,46599.02103045,777880906388.857,46599.02103045,4.97700023651123,8849862,102.341070177514,2.3410701775137,1.80285657613718,98,8,754,222,254,1.31667338438802,0.107483541582695,10.130323794169,2.98266827891979,3.41260244525057,7443,201,8,792,256,261,2.27041680786174,0.0903648480740992,8.94611995933582,2.89167513837117,2.94815316841749,8853,28449,22399,293419,52056,76004,2.29721240231457,1.80868433334894,23.6931268541861,4.20344085257434,6.13720452126672,1238414,9697,18559,69979,27889,45918,1.67307924567367,3.20209113338739,12.073879811591,4.8118497558619,7.9224969374903,579590
NLD,2012,122.505,96.9883333,10.2446375,104.2724735,104.2724735,16755,102.5874113,5.8,59.2310274,-3.9184276,-10.2446375,8.93430898392872,3.58380068793781,12.5181096718665,,,,2.35999751091003,1,0.885129,1.0117,1.1782163,0.97811717,1.0466678,1.1568862,1.93,89.5442352294922,88.2921447753906,90.7963256835938,87.8098526000977,89.9472808837891,85.6724166870117,87.3448333740234,84.9449157714844,89.7447662353516,88.2748641967774,94.9496459960938,81.6000900268555,,,,,,,,,,,,,185.8063,886.8119,78.48969,253.4182,1289.174,78.48969,1.9335,52781.2218865497,26.5,43.9,28.5772497737583,28.3710840492009,19.4077486423489,0.017273238531373,23.4867839640074,149.268415200791,79.5033738356974,69.765041365094,1.93945,4362.06383,1.605585,1.753006,1.861233,1.187465,1.8134,2.117599,17.2059993743896,2.73300004005432,80.0609970092773,15.3629999160767,4.84999990463257,20.0181939028985,10.7351684467491,10.6732718892749,16754962,1.33944070944698,642413951600,-1.03035399675242,38341.7134339069,-1.39591934102769,850828748549.33,50780.7029672362,6.52966e+11,38971.4999055205,838971306990.906,50073.0056559308,769865979379.906,45948.5362831563,792042289740.032,47272.1030187972,5.82100009918213,8962768,104.854103924227,2.45554765291609,0.176340353261489,97,8,744,224,250,1.31116517977832,0.108137334414707,10.0567721005677,3.02784536361179,3.37929170045958,7398,199,9,783,259,257,2.25215029425079,0.101856043458579,8.86147578089633,2.93119058397465,2.90855590765052,8836,29406,25434,299357,51881,78286,2.34162609472573,2.02533218027798,23.8380657974158,4.13133045706541,6.23398423626805,1255794,10225,21327,69074,27751,49908,1.7513599802683,3.65293440578797,11.8311432055797,4.75325093520054,8.54834952520588,583832
NLD,2013,121.237,99.4733333,10.0696027,105.0979,105.0979,16804,102.0927257,7.3,58.9217975,-2.928703,-10.0696027,8.55248515056862,4.19841838225608,12.7509035328247,,,,2.35999751091003,1,0.818227,0.958993,1.1402785,1.1217186,1.0418936,1.1226445,1.96,89.836181640625,88.7844924926758,90.8878555297852,87.7548217773438,90.0671463012695,85.4424743652344,86.7173614501953,85.0009841918945,88.4337463378906,88.7922515869141,95.1333084106445,82.4512023925781,,,,,,,,,,,,,187.0978,832.6789,78.00165,247.3376,1234.353,78.00165,1.958917,52807.5245027614,26.8,44.6,37.4814541507087,47.4214665619745,19.6920947880502,0.0372954577240447,22.8201581948998,149.549331302435,79.880477786038,69.6688535163968,1.95267,4552.9587,1.566973,1.770449,1.835081,1.143815,1.783959,2.046002,16.5160007476807,2.09500002861023,81.3889999389648,16.0520000457764,5.65000009536743,19.3341640636947,10.2880857822467,9.74953183276964,16804432,1.29875570420471,641577687700,-0.130175239488068,38179.0760735025,-0.424178644714885,849721180188.272,50565.3020696131,6.60463e+11,39302.9053287847,876923518850.405,52184.0618504931,768863804497.511,45753.6324046841,827475738129.662,49241.5178406305,7.24300003051758,8989480,107.482689910561,2.50689852657884,0.217232448284054,96,9,730,219,246,1.31795716639209,0.123558484349259,10.0219659527732,3.00658978583196,3.37726523887974,7284,196,9,769,256,252,2.24461749885479,0.103069170865781,8.80668804397618,2.93174530462666,2.88593678424187,8732,30835,26497,294839,52258,77189,2.45933934815344,2.11334894464154,23.5157825221408,4.16799596743319,6.15644381205176,1253792,11198,22161,66676,27920,49142,1.90269057914992,3.7654515024595,11.3291477991963,4.74398294069172,8.34988573321892,588535
NLD,2014,118.138,99.79,9.5156055,105.2176995,105.2176995,16865,101.9509748,7.4,58.8485557,-2.1520043,-9.5156055,7.10837453094288,4.35910417535291,11.4674787062958,,,,2.35999751091003,1,0.756212,0.936041,1.1361853,1.2985934,1.0935739,1.0991601,1.45,90.6933135986328,90.0497665405274,91.3368835449219,88.9952163696289,90.4141159057617,87.576301574707,88.7022247314453,85.8321151733398,91.5723190307617,89.2881927490234,94.9961090087891,83.5802993774414,,,,,,,,,,,,,200.3307,870.8298,82.44386,233.6201,1284.613,82.44386,1.454667,52601.862745467,27.2,43.9,13.1972350549263,13.2844499611957,20.6364286139734,0.0412367984971478,24.2044734289925,150.053755435106,80.5779081541485,69.4758472809578,2.00116,4513.4448,1.547281,1.769266,1.980403,1.045115,1.817106,1.990494,16.2269992828369,2.29200005531311,81.4810028076172,16.6149997711182,5.53000020980835,18.4123533265829,10.3606528083864,8.52244802987318,16865008,0.802523283421836,650709875000,1.4233954009121,38583.4311492767,1.05910126006108,861816072387.648,51100.839820986,6.7156e+11,39819.7261454012,890981311077.658,52830.1742328055,779807776530.006,46238.2097020059,830318571509.821,49233.2153954401,7.41599988937378,8968813,108.531758668693,0.976035079699661,,95,10,725,222,237,1.31106817554513,0.138007176373171,10.0055202870549,3.06375931548441,3.27077008004416,7246,195,10,765,261,243,2.23495702005731,0.114613180515759,8.76790830945559,2.99140401146132,2.78510028653295,8725,29648,21828,295016,54628,77841,2.33946554007029,1.72240467514349,23.2791340316169,4.31058835412034,6.14228066326941,1267298,10996,17072,68004,28473,48526,1.84059965116318,2.85764980398852,11.3830609928793,4.7660416394661,8.12267539763045,597414
NLD,2015,152.533,100.0016667,6.2990574,103.9991113,103.9991113,16940,99.9975115,6.9,57.6333721,-2.0246142,-6.2990574,4.19893682392088,3.6347404667772,7.83367729069808,,,,2.35999751091003,1,1.31596,0.953633,1.1742307,1.3532655,1.0750817,1.2662026,0.69,90.9748001098633,90.5569915771484,91.3926467895508,89.009407043457,90.9719924926758,87.0468215942383,88.8037567138672,86.3508605957031,91.2566604614258,89.2150497436523,95.5931243896484,82.8369903564453,,,,,,,,,,,,,199.7906,876.4226,78.61735,231.6907,1284.79,78.61735,0.6903333,53170.9604153299,27.2,43.3,23.6262841768423,33.0208342592685,21.1606242246467,,26.7353201781239,157.816576039698,82.658896708444,75.1576793312541,2.0039,4673.08231,1.561039,1.799031,1.94421,0.9261193,1.832803,1.884275,16.4309997558594,2.3199999332428,81.2490005493164,16.8409996032715,4.67000007629395,18.1860210316402,10.8017588201876,6.33783471299647,16939923,0.482612599144634,663458385700,1.95916969909209,39165.3719854571,1.50826616204486,878700511739.773,51871.5764965267,6.90008e+11,40732.6526808888,765264949780.999,45175.2318933798,795085534198.946,46935.6049728766,852113154375.18,50302.0677470128,6.87200021743774,9034853,109.183218539311,0.600248147278775,,94,10,725,229,231,1.2846795134618,0.136668033347,9.90843241765751,3.1296979636463,3.1570315703157,7317,194,10,766,268,237,2.20254314259764,0.113533151680291,8.69663941871026,3.04268846503179,2.69073569482289,8808,29335,17171,290281,57031,74870,2.29341660047409,1.34243246793048,22.6942309255912,4.45869582892918,5.85335268033048,1279096,10965,12573,71120,29324,44940,1.80386931201263,2.06840390879479,11.7000625143948,4.82413713684072,7.39314973842661,607860
NLD,2016,141.675,100.1058333,8.0618406,104.4728113,104.4728113,17030,99.998324,6,57.7132348,0.020894,-8.0618406,4.95696257572314,2.91782019010725,7.87478276583039,,,,2.35999751091003,1,1.28874,,1.137488,1.4611658,1.0275679,1.4153473,0.29,90.9682235717773,90.4605484008789,91.4758834838867,89.009651184082,90.7878646850586,87.2314453125,88.785041809082,85.8009948730469,91.7690963745117,89.2342681884766,95.7747421264648,82.6937942504883,,,,,,,,,,,,,204.3193,894.7394,76.60478,227.6368,1302.887,76.60478,0.2910833,53294.8852909138,27.2,43,20.6332150648476,35.0910656918882,21.9051101382534,,26.7104422440338,148.858664731618,79.5351647591471,69.3234999724707,2.03247,4842.66804,1.540205,1.976167,1.894446,0.9122675,1.833876,1.913044,16.4829998016357,2.26200008392334,81.2539978027344,16.8139991760254,4.57000017166138,17.637508699955,10.8510497122133,8.02968940587966,17030314,0.287370136677993,677999494200,2.19171372514313,39811.3325567573,1.64931555237138,897959111458.476,52727.1024749442,7.08337e+11,41592.7152018454,783528181704.567,46007.8529206547,812511532978.612,47709.7212052938,874312022859.541,51338.5732558743,6.00600004196167,9050275,109.528965398018,0.316666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2017,151.199,101.4008333,10.4803215,104.9578113,104.9578113,17131,99.3189619,4.9,57.3506267,1.2155246,-10.4803215,6.88340515136056,2.29048854348699,9.17389369484755,,,,,,1.30343,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,197.1218,859.7844,69.8344,224.6429,1250.565,69.8344,0.5220833,52876.5052161169,,,38.1112287995154,40.0103484505433,23.134721212187,,29.6081332271158,155.174968251729,82.9540274174816,72.2209408342469,,,1.569223,2.047448,1.829997,0.9166426,1.851844,1.867232,16.5240001678467,2.26799988746643,81.2070007324219,16.7350006103516,4,17.4158263776579,10.898340406595,10.5097068722388,17131296,0.364723407785375,697450162000,2.86883219919665,40712.0489891716,2.26246240597496,923720051583.617,53920.0333461997,7.37048e+11,43023.481702727,830572618849.828,48482.7662104389,835821125458.889,48789.135711559,932319528228.974,54422.0080155625,4.83900022506714,9104588,111.042062834942,1.3814587140721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2018,161.974,103.0241667,10.9698684,107.1178803,107.1178803,17232,99.1845326,3.8,57.2730019,1.4673385,-10.9698684,7.3832419802605,2.01106063956202,9.39430261982252,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5766667,,,,,,,,,,,,,,,,,,,,16.318000793457,2.24600005149841,81.4359970092773,16.617000579834,,,,,,,,,,,,,,,,,,,,,3.88000011444092,9120786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2019,170.6675,105.5497899,10.1358091,109.7067044,109.7067044,17330.438,99.2400904,3.5,57.3050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2020,177.6146,107.1283927,9.4617216,111.7909048,111.7909048,17417.423,99.4953344,3.6,57.4524709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1950,,,,,,,,,,,,,,,5.4,8.57,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1955,,,,,,,,,,,,,,,5.67,9.57,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1960,,,,,,29575.407,,,,,,,,,6.04,10.62,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1961,,,,,,29901.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1962,,,,,,30245.052,,,,,,,,,,,,,,,,,,0.86821526,0.9419512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30308500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1963,,,,,,30647.707,,,,,,,,,,,,,,,,,,0.8329118,1.2505363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30712000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1964,,,,,,31074.262,,,,,,,,,,,,,,1.04121,1.14844,,,0.9628982,2.0136707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31139450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1965,,,,,,31379.123,,,,,,,,,6.72,16.58,2.39,,,1.16368,1.16379,,,0.9753003,1.5498815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31444950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1966,,,,,,31614.679,,,,,,,,,,,,,,1.08374,1.19794,,,0.92359096,1.6041156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31681000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1967,,,,,,31920.193,,,,,,,,,,,,,,0.995543,1.13105,,,0.7990926,1.5483266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31987155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POL,1968,,,,,,32227.049,,,,,,,,,,,,,,0.882682,1.08708,,,0.92327344,1.7839082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32294655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
