iso3c,year,unemp_rate,population,GDPgrowth,GDP2019,gdp_real_pc_ppp,fiscalbalance,NAWRU,primaryfiscalbalance,outputgap,potentialoutput,publicdebt,domesticdemand,exportsgoodsandservices,exportsgoods,exportsservices
FRA,1980,5,55282.953,1.578746641,50.0312932,7784.89,-0.4285366,5.251566,0.7906678,-0.1835163,57.40562366,NA,50.11123045,20.28578778,20.89311442,18.76909342
FRA,1981,6,55592.618,1.069020423,50.56613794,8653.95,-2.4075218,5.604652,-0.7076679,-1.1586465,58.59170865,NA,49.98102189,21.27027157,21.87555869,19.77485419
FRA,1982,6.6,55911.384,2.505399167,51.83302154,9555.81,-2.8369133,5.925531,-1.0872218,-0.5545058,59.69477063,NA,51.74828389,21.03079785,21.37848677,20.30253108
FRA,1983,7.3,56198.6,1.240901824,52.47621845,10097.57,-2.5407679,6.240238,-0.3340446,-1.0204908,60.72004131,NA,51.53735454,22.02816961,22.30102475,21.53175856
FRA,1984,8.4,56458.864,1.51368836,53.27054486,10814.92,-2.7359518,6.570962,-0.4043676,-1.2409405,61.77675121,NA,51.9314269,23.51968248,23.7867757,23.0554703
FRA,1985,8.7,56723.779,1.622790392,54.13501414,11457.24,-2.9724597,6.851263,-0.4458294,-1.5583324,62.98166062,NA,53.09802747,24.01688897,24.40859916,23.20759833
FRA,1986,8.9,56992.846,2.337311658,55.40031814,12005.96,-3.1974132,7.126834,-0.6426499,-1.464189,64.39212289,NA,55.2892332,23.78466558,24.43430816,22.22638173
FRA,1987,8.9,57277.522,2.561887559,56.819612,12523.17,-2.0142923,7.386513,0.448607,-1.4105456,66.00588886,NA,57.2581057,24.44949568,25.46986057,21.81926952
FRA,1988,8.5,57579.193,4.743106465,59.51462669,13650.06,-2.5643769,7.617474,-0.1944413,0.522973,67.80682334,NA,59.9949108,26.51839501,27.81805542,23.09538326
FRA,1989,8.1,57892.575,4.343896336,62.09988038,14958.5,-1.782231,7.843885,0.6704302,2.069432,69.68026849,NA,62.40815191,29.11123639,30.46392252,25.56039863
FRA,1990,7.9,58185.432,2.923888563,63.91561168,16006.15,-2.4339706,8.068833,0.2346362,2.3006967,71.55552274,NA,64.36221637,30.31813432,32.03209625,25.77739669
FRA,1991,8.1,58459.145,1.048202066,64.58557644,16863.97,-2.8630445,8.284218,-0.0652191,0.8342697,73.35709284,NA,64.60157033,32.2213026,33.97392368,27.58348117
FRA,1992,9,58745.39,1.599322593,65.61850816,17526.28,-4.6012186,8.503796,-1.6246929,0.108463,75.07070158,NA,65.06036401,34.13842508,35.7248773,29.93953874
FRA,1993,10.1,58995.125,-0.628617789,65.20601854,17431.42,-6.3587945,8.713622,-3.1403032,-2.5119839,76.60393817,NA,64.14426597,34.27314237,35.84564761,30.1111186
FRA,1994,10.4,59209.73,2.358316076,66.74378256,18093.48,-5.4228994,8.860953,-2.1032032,-2.2014935,78.16157315,NA,65.68115244,37.06945911,39.34259709,31.14559836
FRA,1995,10.2,59418.718,2.106716149,68.1498846,17470.83,-5.108543,8.966526,-1.6591519,-2.0760955,79.7060066,56.1059,66.81856246,40.35170702,43.085275,33.24942436
FRA,1996,10.5,59624.341,1.412939911,69.11280152,18188.15,-3.9058794,9.070532,-0.3417804,-2.5644838,81.23743409,59.9984,67.47160517,42.07395057,44.45573921,35.90083785
FRA,1997,10.7,59830.635,2.336318128,70.72749643,19203.5,-3.6528342,9.141272,-0.1286378,-2.2156066,82.83878084,61.425,68.17694406,47.56006834,50.27896797,40.50950043
FRA,1998,10.3,60046.709,3.588653064,73.2656609,20199.75,-2.3784374,9.160953,0.9839514,-0.7429976,84.53845462,61.3474,71.00149102,51.75132478,54.65896236,44.22420441
FRA,1999,10,60351.778,3.421385231,75.7723614,21212.85,-1.6029276,9.187253,1.4401866,0.545017,86.31078576,60.4965,73.71063744,54.39681093,57.36569349,46.73092195
FRA,2000,8.6,60762.169,3.923683124,78.74542876,22873.45,-1.3184227,9.135504,1.6074828,2.3042704,88.15489415,58.8824,76.88236466,61.40613505,64.38475684,53.80184728
FRA,2001,7.8,61201.676,1.983732203,80.30752719,23885.45,-1.3792745,9.108963,1.6341178,2.3478618,89.86532474,58.3439,78.24946938,63.29264359,66.38140133,55.40299934
FRA,2002,7.9,61644.062,1.135510047,81.21942723,24507.74,-3.1602899,9.108335,-0.1757746,1.7153113,91.45097633,60.258,79.11629241,64.556891,67.6112454,56.76999536
FRA,2003,8.5,62078.165,0.823147799,81.88798316,23885.99,-4.0155372,9.119416,-1.1741828,0.7746554,93.06444894,64.4127,80.17808786,63.93786851,67.41997722,55.03667175
FRA,2004,8.9,62532.556,2.82976029,84.20521679,24580.16,-3.5905703,9.122649,-0.8152491,1.7340323,94.79546415,65.9391,82.5874993,67.36368337,71.22443936,57.50310931
FRA,2005,8.9,63001.253,1.663209779,85.60572619,25931.75,-3.3555599,9.121119,-0.6537158,1.5431636,96.55327359,67.383,84.43943941,70.04180927,73.80132973,60.4290047
FRA,2006,8.8,63437.35,2.449336623,87.70249859,26862.86,-2.4436856,9.133154,0.1582122,2.2079157,98.27480325,64.6108,86.41469467,74.24272836,78.56688396,63.20703863
FRA,2007,8,63826.129,2.424755757,89.82906997,28111.56,-2.6362962,9.122211,0.0540858,2.8801822,100,64.5355,89.23068871,76.3149863,79.67691546,67.69376023
FRA,2008,7.4,64178.71,0.254928184,90.05806959,27742.34,-3.2637348,9.111745,-0.3861713,1.5377653,101.580371,68.7783,89.67556794,76.65129973,79.49736563,69.33152211
FRA,2009,9.1,64504.541,-2.873306578,87.47042515,26385.67,-7.1747791,9.225333,-4.6314285,-2.4327043,102.6766855,83.0389,87.41708779,68.29780145,69.45081901,65.30990121
FRA,2010,9.3,64818.788,1.949412214,89.1755843,27484.12,-6.8867217,9.250862,-4.3594186,-1.6410505,103.8357807,85.2569,89.21141274,74.23642431,76.61750721,68.24694471
FRA,2011,9.2,65127.852,2.192726498,91.13096097,28256.62,-5.1547609,9.274276,-2.4485406,-0.587681,104.9882262,87.8344,91.08475641,78.960739,80.81887194,74.22030946
FRA,2012,9.8,65438.667,0.313124087,91.41631396,28487.7,-4.9809843,9.32957,-2.3630269,-1.2519869,106.025476,90.604,90.69723703,81.20491209,81.95196455,79.22823929
FRA,2013,10.3,65883.165,0.576331866,91.94317531,29045.21,-4.0840945,9.362682,-1.7756563,-1.6599427,107.07891,93.4132,91.31389793,82.94328226,82.94915065,82.81958011
FRA,2014,10.3,66312.067,0.956194205,92.82233062,29600.67,-3.9046593,9.356978,-1.7443302,-1.6240341,108.0633048,94.8887,92.65551412,85.65752647,84.26631892,88.9932437
FRA,2015,10.4,66548.272,1.11289718,93.85534772,30699.02,-3.6251747,9.348788,-1.6324362,-1.3113529,108.9197425,95.5797,94.07717027,89.63711096,88.20120398,93.07886297
FRA,2016,10,66724.104,1.095462584,94.88349794,30626,-3.6116983,9.305322,-1.7725924,-1.0680012,109.84209,97.9568,95.44738128,91.22894209,89.77258899,94.71942334
FRA,2017,9.4,66864.379,2.26018722,97.02804263,31094.4,-2.933953,9.239804,-1.2041831,0.2279483,110.872348,98.3186,97.6407997,94.7474384,94.02726844,96.47963086
FRA,2018,9,66965.912,1.724916269,98.70169513,32061.51,-2.2669672,9.174332,-0.5582273,0.9639349,111.9626484,98.0597,98.64710758,98.03344475,97.4265087,99.49131618
FRA,2019,8.5,66768.819,1.315382549,100,33147.17,-3.0009364,9.065238,-1.5611167,1.140988,113.2367926,98.0971,100,100,100,100
FRA,2020,10.1,66944.812,-8.248298085,91.75170191,30674.66,-9.8550424,9.067111,-8.4482931,-7.9240283,114.1255007,116.5185,91.77767017,88.04220111,89.44573355,84.69613161
FRA,2021,9.7,67127.772,7.401134491,98.54236877,33283.46,-4.0121327,8.944707,-2.7317369,-2.3086774,115.5265263,111.8927,99.03909491,95.78416712,96.64166127,93.66200511
GRC,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,1960,5.6,8331.725,NA,20.2581279,613.77,NA,NA,NA,NA,NA,NA,20.38076652,2.6829597,2.851177351,2.307247372
GRC,1961,5.5,8398.05,13.20385625,22.93298198,712.44,NA,NA,NA,NA,NA,NA,23.07517645,3.012858429,3.289327865,2.459321382
GRC,1962,4.8,8448.233,0.364778315,23.01663653,739.75,NA,NA,NA,NA,NA,NA,23.52559698,2.796659534,2.799907457,2.663669849
GRC,1963,4.8,8479.625,11.84482441,25.74291671,858.22,NA,NA,NA,NA,NA,NA,26.41516009,3.170432952,2.750808322,3.655878061
GRC,1964,4.6,8510.429,9.40971593,28.16525205,976.81,NA,NA,NA,NA,NA,NA,29.45087029,3.000369865,2.928382099,2.971151859
GRC,1965,4.8,8550.333,10.76806498,31.19810469,1125.55,NA,2.038263,NA,-4.5785093,NA,NA,32.76771217,3.480191252,3.310150011,3.576396981
GRC,1966,5,8613.651,6.494484226,33.22426068,1237.64,NA,2.128206,NA,-5.0684026,NA,NA,34.21311991,4.595596658,4.540998778,4.467170099
GRC,1967,5.4,8684.088,5.669415885,35.10788219,1337.03,NA,2.226268,NA,-6.0516041,NA,NA,36.16949795,4.796716436,4.798433626,4.574423951
GRC,1968,5.6,8740.765,7.203801459,37.63698432,1467.36,NA,2.32724,NA,-5.9373095,NA,NA,39.19208541,4.697347004,4.526860283,4.73841855
GRC,1969,5.2,8772.764,11.56357616,41.98916566,1717.78,NA,2.426301,NA,-1.8932667,NA,NA,43.89923039,5.15280521,5.252236453,4.767355073
GRC,1970,4.2,8792.806,8.930562349,45.73903428,2001.53,NA,2.526819,NA,0.4064553,NA,NA,47.55563009,5.83704072,5.770762165,5.669325367
GRC,1971,3.1,8831.036,7.842808522,49.32625916,2300.46,NA,2.638435,NA,2.2599582,NA,NA,51.00331826,6.911970602,5.94296617,7.6607243
GRC,1972,2.1,8888.628,10.15924474,54.33743455,2675.14,NA,2.752974,NA,5.5488437,NA,NA,55.98097692,8.527592388,7.559067488,9.209866222
GRC,1973,2,8929.086,8.091357764,58.73407078,3140.96,NA,2.893192,NA,7.420896,NA,NA,61.20350274,11.03572717,10.45797297,11.19991269
GRC,1974,2.1,8962.021,-6.438901468,54.95224183,3324.81,NA,3.041075,NA,-3.5353397,NA,NA,56.25176286,11.04737718,12.79356656,8.738829952
GRC,1975,2.3,9046.541,6.368540414,58.45189756,3969.27,NA,3.207155,NA,-1.4371046,NA,NA,59.300378,12.18760997,13.47004353,10.32590388
GRC,1976,1.9,9188.15,6.850712557,62.45626905,4585.46,NA,3.369784,NA,1.15003,NA,NA,63.13254626,13.93322362,14.77127058,12.47299389
GRC,1977,1.7,9308.479,2.943095685,64.29441681,5020.04,NA,3.553499,NA,0.6173115,NA,NA,65.31691157,14.81413154,15.33949524,13.65058456
GRC,1978,1.8,9429.959,7.244551573,68.95225899,5661,NA,3.752506,NA,4.3385733,NA,NA,69.49609748,16.59789971,16.44026986,16.08814065
GRC,1979,1.9,9548.258,3.283482264,71.21629419,6324.27,NA,3.953332,NA,4.4804468,NA,NA,71.15342939,19.71918702,21.52230169,16.99618132
GRC,1980,2.7,9642.505,0.677986522,71.69913107,7015.41,NA,4.173685,NA,2.5199983,57.18639845,NA,71.52037619,21.9026491,26.17380922,16.4649445
GRC,1981,4,9729.35,-1.55603289,70.583469,7570.94,NA,4.408083,NA,-0.146342,57.79979155,NA,70.24126248,23.74334954,28.09618746,18.14364027
GRC,1982,5.8,9789.513,-1.130181295,69.78574784,8062.27,NA,4.664521,NA,-2.019527,58.23906326,NA,70.9581673,19.8349533,23.88617227,14.71560588
GRC,1983,7.1,9846.627,-1.078322664,69.0332323,8320.71,NA,4.926683,NA,-3.5643186,58.53394271,NA,71.02454334,18.67531382,23.28964205,13.00426216
GRC,1984,7.2,9895.801,2.006695978,70.4185194,8954.12,NA,5.179712,NA,-1.9974316,58.75392935,NA,71.22247354,20.71906572,25.08534509,15.22850575
GRC,1985,7,9934.3,2.513225599,72.18829566,9579.63,NA,5.451353,NA,0.5515056,58.70367926,NA,73.28601159,21.09872404,24.23423629,16.90198036
GRC,1986,6.6,9967.213,0.514717244,72.55986126,9877.38,NA,5.722796,NA,1.1419468,58.66140955,NA,73.59583906,24.65333755,29.61389057,18.36997421
GRC,1987,6.7,10000.595,-2.256735434,70.92237716,9839.33,NA,6.019746,NA,-1.3139608,58.76445293,NA,71.57422845,26.11761412,30.30142128,20.60082287
GRC,1988,6.8,10036.983,4.287867022,73.96343438,10700.89,NA,6.323834,NA,2.0032796,59.29120189,NA,75.81679559,25.56268166,27.67554583,22.27165545
GRC,1989,6.7,10089.498,3.799013833,76.77331549,11673.99,NA,6.633606,NA,4.6720242,59.97453294,NA,79.86263045,26.05810626,30.75893724,19.99372203
GRC,1990,6.4,10196.792,0.000349241,76.77358361,12074.98,NA,6.93474,NA,3.1587432,60.85456721,NA,81.58873426,25.15521607,28.54016475,20.52753798
GRC,1991,7.1,10319.927,3.101664265,79.15484242,12890.07,NA,7.263282,NA,4.3463938,62.02794624,NA,84.4658825,26.19263534,30.18088704,20.88081518
GRC,1992,7.9,10399.061,0.697180184,79.70669429,13241.8,NA,7.590863,NA,3.558301,62.93573645,NA,83.9992355,28.81719528,33.68983285,22.45741535
GRC,1993,8.8,10460.414,-1.59912001,78.4320886,13021.42,NA,7.931179,NA,0.5803118,63.76288974,NA,83.19308513,28.06889973,31.3800313,23.4008089
GRC,1994,9.1,10512.922,1.999848217,80.00061132,13451.27,NA,8.261534,NA,0.8067892,64.89193819,NA,84.06920533,30.14242054,32.81535983,26.06863051
GRC,1995,9.4,10562.153,2.099793479,81.68045894,12973.81,-9.7309797,8.600174,0.963857,0.7281465,66.30626333,98.9904,86.98054893,31.04559524,34.96915238,25.60451385
GRC,1996,9.8,10608.8,2.86215678,84.01828174,13749.96,-8.1582629,8.940345,2.0992532,0.7992598,68.15591383,101.3358,90.61761846,32.31364862,35.27057365,28.1191606
GRC,1997,10.2,10661.259,4.484220214,87.78584651,14808.6,-6.0560265,9.274426,2.2735162,2.0506429,70.33894255,99.4515,93.23149502,39.77903928,39.03021353,40.33873975
GRC,1998,11.2,10720.509,3.894893286,91.20501155,15591.72,-6.2684338,9.619554,1.4305952,2.4120519,72.82070935,97.425,99.64525027,41.57481683,40.04510037,43.10721013
GRC,1999,12.1,10761.698,3.072609275,94.00738519,16111.36,-5.7934626,9.969564,1.7886409,1.6751537,75.60217891,98.9067,102.2357673,51.7377222,43.82216345,60.9892894
GRC,2000,11.4,10805.808,3.919715287,97.69220704,17106.98,-4.0630871,10.279302,2.7894342,1.425461,78.75903329,104.9344,107.2346619,63.21478682,50.04667131,78.69897618
GRC,2001,10.8,10862.132,4.131627599,101.7284852,18204.36,-5.4660557,10.60094,0.8193499,1.4156752,82.02094806,107.0812,111.5317347,63.2907664,50.52352417,78.27603115
GRC,2002,10.4,10902.022,3.922890601,105.7191824,19428.7,-6.0240757,10.922944,-0.4551551,1.2631218,85.36691992,104.8631,116.0181344,58.65496375,47.00249637,72.32495212
GRC,2003,9.8,10928.07,5.794526301,111.8451082,20257.24,-7.8304172,11.212379,-2.933402,2.2884712,89.40823724,101.4561,124.6335705,58.22433293,46.03405235,72.54040341
GRC,2004,10.6,10955.141,5.060984293,117.5055716,21531.69,-8.8278799,11.539026,-4.0430358,3.3100153,93.00436334,102.8734,127.9210631,69.02530806,51.11051447,90.01425753
GRC,2005,10,10987.314,0.599153546,118.2096104,21743.62,-6.1879427,11.814476,-1.4936587,1.2344407,95.47985984,107.3949,128.1061429,71.33039138,55.36151702,90.0759049
GRC,2006,9,11020.362,5.652410398,124.8913027,23615.41,-5.9459775,12.074487,-1.5289525,4.2458043,97.96272285,103.6117,138.1387265,75.04865898,61.53872519,90.93585433
GRC,2007,8.4,11048.473,3.273782433,128.9799722,24151.06,-6.7070747,12.332853,-2.2080445,5.4652708,100,103.103,145.5581414,83.01759031,68.68434883,99.87245913
GRC,2008,7.8,11077.841,-0.335185683,128.5476498,24385.85,-10.1760239,12.54296,-5.3605434,4.0740286,100.9971091,109.4155,144.7106081,85.90063656,68.69528831,106.122811
GRC,2009,9.6,11107.017,-4.300734365,123.0191569,23094.12,-15.1477147,12.770532,-10.107598,-0.2771946,100.8708261,126.7447,135.3354685,69.99240803,59.55759366,82.17941085
GRC,2010,12.7,11121.341,-5.479025106,116.2789064,21544.13,-11.1971144,12.950292,-5.15415,-4.6532366,99.71998511,146.2496,126.2274667,73.39486771,64.15688873,84.26139368
GRC,2011,17.9,11104.899,-9.132519486,105.6597126,19725.01,-10.2787592,13.119618,-2.7440616,-11.3696947,97.47977829,172.0702,112.2343189,73.41481347,67.49897175,80.42667532
GRC,2012,24.5,11045.011,-7.300461084,97.94606641,19113.92,-8.8654045,13.30581,-3.5956378,-15.4319976,94.70396515,159.56,101.1552372,74.27619491,71.93808768,76.891104
GRC,2013,27.5,10965.211,-3.241427641,94.77121554,19176.41,-13.154961,13.407266,-9.0493289,-15.8423162,92.08096315,177.4096,96.82859735,75.39850347,73.08681892,77.97364449
GRC,2014,26.5,10892.413,0.739770441,95.47230498,19789.78,-3.5571058,13.433038,0.4002094,-13.3278791,90.07104731,178.907,97.70825687,81.24115955,76.09906086,87.38965198
GRC,2015,24.9,10820.883,-0.437828125,95.05430038,20221.83,-5.6144037,13.449673,-2.0709884,-12.0672618,88.39104566,175.8614,96.46976378,83.75245391,82.35427354,85.23038977
GRC,2016,23.6,10775.971,-0.190964152,94.87278074,19884.38,0.483319,13.452634,3.6631386,-10.9878361,87.15242045,178.4881,96.91659053,82.22883421,85.41912781,78.65513106
GRC,2017,21.5,10754.679,1.505087896,96.30069948,20256.96,0.7157998,13.401219,3.8042815,-8.8417146,86.38148061,176.1672,98.50580396,87.78772737,90.24800919,84.96436247
GRC,2018,19.3,10732.882,1.934373411,98.16351461,21045.81,0.9934277,13.321129,4.28392,-6.5334785,85.87788352,181.2115,98.97343107,95.41907815,97.84617889,92.62247619
GRC,2019,17.3,10711.712,1.870843155,100,21856.47,1.4643436,13.168822,4.4010328,-4.3996459,85.53183317,176.6084,100,100,100,100
GRC,2020,19.9,10651.914,-9.742268926,90.25773107,20061.24,-6.422319,13.150148,-3.4155995,-13.0221519,84.85218537,196.4412,91.49482768,78.62603341,91.00000571,64.99998585
GRC,2021,16.8,10592.249,7.888484419,97.37769813,22049.45,-2.1127772,12.932325,0.6155827,-5.9533343,84.66486567,182.5599,98.23512692,92.72073985,97.825014,87.10000368
HUN,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1960,NA,9983.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1961,NA,10027.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1962,NA,10060.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1963,NA,10087.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1964,NA,10119.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1965,NA,10147.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1966,NA,10178.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1967,NA,10216.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1968,NA,10255.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1969,NA,10298.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1970,NA,10337.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1971,NA,10367.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1972,NA,10398.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1973,NA,10432.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1974,NA,10478.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1975,NA,10540.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1976,NA,10598.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1977,NA,10648.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1978,NA,10684.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1979,NA,10704.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1980,NA,10711.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1981,NA,10711.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1982,NA,10705.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1983,NA,10689.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1984,NA,10668.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1985,NA,10648.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1986,NA,10630.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1987,NA,10612.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1988,NA,10596.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1989,NA,10481.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1990,NA,10373.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1991,NA,10373.4,NA,53.34548903,7583.59,NA,NA,NA,NA,NA,NA,56.58257467,7.963146403,NA,NA
HUN,1992,NA,10369.341,-2.097925497,52.22634041,7635.35,NA,NA,NA,NA,NA,NA,55.0479159,8.17470842,NA,NA
HUN,1993,NA,10357.523,-0.600025563,51.91296902,7637.97,NA,NA,NA,NA,NA,NA,59.72586067,7.333200192,NA,NA
HUN,1994,NA,10343.355,2.900014272,53.41845253,8010.65,NA,NA,NA,NA,NA,NA,60.96297094,8.331203068,NA,NA
HUN,1995,9.9,10328.965,1.500002518,54.21973066,7727.63,-8.5989515,NA,0.1490565,NA,NA,84.1429,58.12511723,12.3505086,9.337537258,25.71332154
HUN,1996,9.9,10311.238,0.082392568,54.26440369,7962.51,-4.3761816,NA,4.6725744,NA,NA,71.4352,57.69034963,13.48255845,10.04667986,28.74483703
HUN,1997,9.1,10290.485,3.143164839,55.97002335,8480.61,-5.5506651,8.513479,2.8928793,-1.3485947,71.30572138,62.3294,59.75651984,16.54950205,13.5461376,29.88043821
HUN,1998,8.5,10266.57,3.899974443,58.15283995,8990.05,-7.4243333,8.050257,-0.3617952,-0.5503933,73.4920291,60.5184,64.02948021,19.11119987,16.74467525,29.69852218
HUN,1999,7,10237.53,3.071035191,59.93873413,9487.46,-5.2766279,7.219286,1.4205228,-0.9968375,76.09056476,60.4033,66.58416173,21.36653885,19.56916846,29.51798584
HUN,2000,6.4,10210.971,4.479171256,62.62349268,10389.95,-3.0413871,6.712858,2.2441897,-0.2665621,78.91669548,55.7054,69.24081719,26.70905896,25.43989464,32.80707435
HUN,2001,5.7,10187.575,4.074111239,65.17484344,11474.32,-3.9994025,6.415396,0.703949,-0.1102095,82.00327287,52.2534,70.77377554,29.06808862,27.55517564,36.2521022
HUN,2002,5.8,10158.607,4.741272258,68.26496021,12479.19,-8.7977137,6.333848,-4.7964825,0.4889735,85.37912278,55.5794,75.48755805,30.74250413,30.35119874,33.48238928
HUN,2003,5.9,10129.552,4.084542003,71.05327118,13123.62,-7.1816482,6.419752,-3.154092,0.6221508,88.74885718,58.0984,80.02199731,32.66379081,33.56076943,30.52811403
HUN,2004,6.1,10107.146,4.822846941,74.4800617,13737.19,-6.6007963,6.528976,-2.2653017,1.4217386,92.29563387,58.9385,84.01232653,38.50649731,41.32594178,29.38448349
HUN,2005,7.2,10087.065,4.243631778,77.64072126,14514.34,-7.7946891,6.784452,-3.7298783,2.1842564,95.49438004,60.6416,85.28040513,43.46431805,47.60638705,29.69354623
HUN,2006,7.5,10071.37,4.03100824,80.77042513,15188.62,-9.2708557,7.029186,-5.4227455,3.4723213,98.10708277,64.5039,86.82624548,51.947915,55.89206136,39.05322011
HUN,2007,7.4,10055.78,0.242183453,80.96603774,15703.2,-5.0910206,7.357565,-1.0545158,1.7595253,100,65.6537,85.86609828,60.31378815,65.47009802,43.29878708
HUN,2008,7.8,10038.188,1.058291338,81.8228943,16356.86,-3.787097,7.961709,0.2743543,1.7916197,101.0264519,71.8428,86.2903284,64.34976301,69.92452286,45.94551498
HUN,2009,10,10022.65,-6.699560473,76.34112002,15726.49,-4.7609926,8.867251,-0.2484403,-4.8871546,100.8768832,78.2165,77.9141667,57.44903339,60.39291547,47.81968215
HUN,2010,11.2,10000.023,0.66428902,76.8482457,16509.12,-4.4620139,9.615002,-0.3399407,-3.7566882,100.3542382,80.6409,77.39783026,63.83634233,67.92799497,50.39917825
HUN,2011,11,9958.823,1.819066937,78.24616673,17275.1,-5.2421459,9.952211,-1.0835653,-1.7558103,100.0987085,80.8123,77.2766879,67.92679874,72.31458575,53.51634785
HUN,2012,11,9920.361,-1.471791343,77.09454642,17499.01,-2.3363444,9.833015,2.237911,-3.281924,100.1816827,78.5576,74.97944032,66.76947862,70.90458404,53.18803724
HUN,2013,10.2,9893.082,1.962988289,78.60790334,18001.01,-2.6027633,9.155392,1.9160226,-2.4619401,101.2895107,77.3554,76.44520614,69.509027,73.17297023,57.45296516
HUN,2014,7.7,9866.468,4.195107688,81.90558953,18880.12,-2.7842184,8.062134,1.1923404,-0.4395545,103.3948418,76.8006,80.50321741,75.90232732,79.09485909,65.35353356
HUN,2015,6.8,9843.028,3.845531518,85.05529479,20045.7,-2.0143681,7.006758,1.4437166,0.7717037,106.0803774,76.1525,82.46215783,81.49281035,84.63250577,71.10289904
HUN,2016,5.1,9814.023,2.200016099,86.92652497,19795.95,-1.8123435,5.967216,1.3019657,0.5773985,108.6235969,75.4975,83.86598698,84.59295947,86.02865528,79.73253389
HUN,2017,4.2,9787.966,4.322810831,90.68419421,20563.63,-2.4562439,5.107757,0.2223548,1.7618544,112.0002151,72.9027,88.2558644,90.39002503,91.62606136,86.18882287
HUN,2018,3.7,9775.564,5.093986452,95.30363478,21894.79,-2.1486155,4.605597,0.2431399,3.1008779,116.1767964,70.2329,94.67591972,94.30116632,95.07345151,91.66312036
HUN,2019,3.4,9771.113,4.927792351,100,23384.92,-2.0476992,4.579157,0.2404497,4.1319631,120.6947089,66.3444,100,100,100,100
